,Unnamed: 0,video_id,start,end,text,video_link,vid_path
16149,16149,YCliiy_yl9Y.en,00:59:07.900,00:59:14.440," incentive for the absorption of labor is from the Fisheries sector, which is a less",https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16191,16191,YCliiy_yl9Y.en,01:03:05.380,01:03:12.160, there it is for an acceptable number because today it is the biggest social security fraud in the,https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16203,16203,YCliiy_yl9Y.en,01:04:13.170,01:04:19.050, Ministry thanks to God 2 years and 1 month with nothing of corruption here I spoke in,https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16219,16219,YCliiy_yl9Y.en,01:05:45.750,01:05:50.259, Rodoviária Federal also does an exceptional job I'm not even talking,https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16223,16223,YCliiy_yl9Y.en,01:06:06.579,01:06:11.140, show the people you learn the drug can be burned immediately and,https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16227,16227,YCliiy_yl9Y.en,01:06:30.180,01:06:36.630," Corruption Comes away, everything that sucks and people have people for",https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16235,16235,YCliiy_yl9Y.en,01:07:13.770,01:07:18.780," exceptional work not with this objective, with these more attending",https://www.youtube.com/watch?v=YCliiy_yl9Y.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/YCliiy_yl9Y.en.vtt
16268,16268,HkctbYCskw8.en,00:01:06.060,00:01:10.290, if a new tax is created as recently announced by the media,https://www.youtube.com/watch?v=HkctbYCskw8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/HkctbYCskw8.en.vtt
16358,16358,HkctbYCskw8.en,00:08:57.280,00:09:04.150, of the monkey the president of the pt the president of the previous right held with,https://www.youtube.com/watch?v=HkctbYCskw8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/HkctbYCskw8.en.vtt
16374,16374,HkctbYCskw8.en,00:10:17.529,00:10:23.350," combat money laundering and fight corruption, that something was missing",https://www.youtube.com/watch?v=HkctbYCskw8.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/HkctbYCskw8.en.vtt
16415,16415,OXvxplVfihY.en,00:01:34.680,00:01:41.540, corruption so for us the car wash has no purpose thank god now,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16422,16422,OXvxplVfihY.en,00:02:12.280,00:02:17.860, are in bad faith or have elbow pain 1 year and 10 months without corruption in our,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16433,16433,OXvxplVfihY.en,00:03:13.730,00:03:18.800, with 23 minutes where no suspicion of corruption has so far hovered over,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16451,16451,OXvxplVfihY.en,00:04:52.030,00:04:55.900, little medicine remedy medicine in Brazil sold under prescription but that for,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16453,16453,OXvxplVfihY.en,00:05:00.700,00:05:05.560, Fernando he thought testimony speaks learn your medical prescription did everything,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16472,16472,OXvxplVfihY.en,00:06:41.730,00:06:47.910, from Brazil except in some exceptions filament there for example that people,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16614,16614,OXvxplVfihY.en,00:19:30.629,00:19:36.539, name that had wide acceptance in the federal court of auditors until he is,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16634,16634,OXvxplVfihY.en,00:21:13.590,00:21:20.140, works from the past 14pt here what position it occupies in the box in that 10 14 1,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16638,16638,OXvxplVfihY.en,00:21:35.490,00:21:41.760, to PT many times many ideas in 12 is 2010 2500 per month it is clear that this,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16639,16639,OXvxplVfihY.en,00:21:41.760,00:21:46.800," in case they wanted to put it back there, it's imposed by his boss, PT, okay, me",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16641,16641,OXvxplVfihY.en,00:21:51.060,00:21:56.670," has been working past the PT stoppage at home works with a problem, right",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16643,16643,OXvxplVfihY.en,00:22:01.240,00:22:06.970, heap of people who worked Now let's take the case he is PT because,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16647,16647,OXvxplVfihY.en,00:22:21.940,00:22:28.980," I'm recommending the guy from PSOL, the university that belongs to the PT, I'm",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16650,16650,OXvxplVfihY.en,00:22:41.310,00:22:46.260, sometimes people are not from PT or PC from B PSOL the same bad there is from people,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16656,16656,OXvxplVfihY.en,00:23:17.070,00:23:23.879, that I choose you guys will hit put the PT in the STJ put reasoning one,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16688,16688,OXvxplVfihY.en,00:26:16.270,00:26:24.100, Power of the Republic to grant or not grant asylum for baptism on the last day of,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16705,16705,OXvxplVfihY.en,00:28:02.430,00:28:07.590, on top of him there he is a friend of PT’s is not Caio coppola not coming is yours,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16707,16707,OXvxplVfihY.en,00:28:13.500,00:28:20.490, the same criticism for Captain Tarcísio is Bruno is also here the same criticism,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16708,16708,OXvxplVfihY.en,00:28:20.490,00:28:24.429, for him the finger was promoted by the PT also the same clinic,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16709,16709,OXvxplVfihY.en,00:28:24.429,00:28:29.889," And now what the old saying goes, right, until the age of 30, he was not a PT member, right?",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16746,16746,OXvxplVfihY.en,00:32:14.480,00:32:19.760," but today is São Paulo again she has the Globo sheet I have to say, right I",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16760,16760,OXvxplVfihY.en,00:33:22.950,00:33:26.960, for the government does not have to talk about government corruption that does ended,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16849,16849,OXvxplVfihY.en,00:42:52.730,00:42:59.300, you are free without percent corruption or you have to fight in that story,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16851,16851,OXvxplVfihY.en,00:43:05.069,00:43:09.989," ministry is always being eradicated, corruption I can tell you",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16852,16852,OXvxplVfihY.en,00:43:09.989,00:43:16.589, that so far I can guarantee that corruption in the ministry does not exist but,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16898,16898,OXvxplVfihY.en,00:47:33.880,00:47:41.160, bolsonaro you are never corrupt again *** who gave birth to a,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16932,16932,OXvxplVfihY.en,00:50:43.660,00:50:48.780," minister who was the poster boy the Globo marketer, you know, the minizoo maneta",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16949,16949,OXvxplVfihY.en,00:52:14.070,00:52:19.390, the prescription appeared here man and the medical prescription appeared,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
16973,16973,OXvxplVfihY.en,00:54:35.540,00:54:41.280," Globo marketer, we send her to talk because she stays at home when she has",https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
17012,17012,OXvxplVfihY.en,00:58:05.520,00:58:10.560, to classes What depends on me back to school today better I hadn’t even interrupted,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
17032,17032,OXvxplVfihY.en,01:00:00.030,01:00:05.430, PT how are you seeing this process of decorating the company at all,https://www.youtube.com/watch?v=OXvxplVfihY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/OXvxplVfihY.en.vtt
17086,17086,dN7247s2wg0.en,00:01:28.720,00:01:32.320, happening what is culture to be able to accept at the fair that everything indicates,https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17087,17087,dN7247s2wg0.en,00:01:32.320,00:01:36.340, she accept until she had lunch yesterday with me together with the world at yours,https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17091,17091,dN7247s2wg0.en,00:01:51.979,00:01:59.330, fair or capture seal did now guys the quick game here is the press there is the,https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17110,17110,dN7247s2wg0.en,00:03:32.730,00:03:38.310," what happens is captured every year is the date of the republic his maximum date, right and the",https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17111,17111,dN7247s2wg0.en,00:03:38.310,00:03:42.720, only invites a boss on saturday come on the captain here this is cause for,https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17134,17134,dN7247s2wg0.en,00:05:29.940,00:05:35.160," and the bidding for this new conception of the president, we presented the",https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17296,17296,dN7247s2wg0.en,00:18:56.230,00:19:00.700, has been doing an exceptional job of tarcísio among other boys I,https://www.youtube.com/watch?v=dN7247s2wg0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/dN7247s2wg0.en.vtt
17329,17329,XDcCPg1ezWg.en,00:02:03.220,00:02:09.280, 18 that was released was now in 19 and then this media that likes it so much tried,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17340,17340,XDcCPg1ezWg.en,00:02:58.299,00:03:03.670, states são paulo rio de janeiro did not accept the civil and military school is,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17375,17375,XDcCPg1ezWg.en,00:05:41.120,00:05:48.650, venezuela that was no different from pt until recently here and speak to,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17404,17404,XDcCPg1ezWg.en,00:07:58.820,00:08:03.230, inflation people are already forgetting this the pt was going to take brazil back,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17505,17505,XDcCPg1ezWg.en,00:16:00.460,00:16:05.900, sculpture literature new writers we will choose these new writers in the,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17548,17548,XDcCPg1ezWg.en,00:19:48.830,00:19:53.450, it was only in the fast consumption that would generate inflation it went to 8 percent to the,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17551,17551,XDcCPg1ezWg.en,00:20:04.210,00:20:09.130, the third consecutive month fell here in Brazil people are also paying empty,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17599,17599,XDcCPg1ezWg.en,00:24:05.010,00:24:12.960, this included the ministry of fisheries he is secretary would have kept the ministry,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17608,17608,XDcCPg1ezWg.en,00:24:56.750,00:25:01.190, officiated the gentlemen giving this option has all the support of the federal government,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17609,17609,XDcCPg1ezWg.en,00:25:01.190,00:25:07.940, for what purpose do we help local producers and obviously captain brazil,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17616,17616,XDcCPg1ezWg.en,00:25:36.050,00:25:41.810, is in captivity in a super intensive system up to 100 tons per hectare,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17659,17659,XDcCPg1ezWg.en,00:29:18.460,00:29:23.860, acquisitive the less instruction you have the easier it is the case of the pt to the power will,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17711,17711,XDcCPg1ezWg.en,00:33:39.380,00:33:43.900, of fuel because it has to have an intermediary of the distributor path,https://www.youtube.com/watch?v=XDcCPg1ezWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/XDcCPg1ezWg.en.vtt
17768,17768,xtyO5wr1b00.en,00:00:20.970,00:00:25.590, black me here one more element of captain and,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17883,17883,xtyO5wr1b00.en,00:13:42.520,00:13:46.420, pt problem did not want to sign an agreement with the united states that i,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17906,17906,xtyO5wr1b00.en,00:15:49.129,00:15:53.959, is doing an exceptional job and really the price that was bought by,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17923,17923,xtyO5wr1b00.en,00:17:35.570,00:17:42.140, government our god wants right now year ie the Brazilian is accepted the,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17955,17955,xtyO5wr1b00.en,00:20:36.529,00:20:42.019, stayed in the senate with the pt senator who gave an opinion against the 13th scholarship,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17964,17964,xtyO5wr1b00.en,00:21:41.029,00:21:46.360, study no longer has the economy because I was typical of mosul in egypt,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17974,17974,xtyO5wr1b00.en,00:22:31.810,00:22:37.170, through our social media analyzes and surveys an apartment,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17978,17978,xtyO5wr1b00.en,00:22:52.700,00:22:57.049, I believe that 90% acceptance of the end of the plane,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
17983,17983,xtyO5wr1b00.en,00:23:15.799,00:23:22.159, to replace here you will not accept it so you don’t know today right,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18005,18005,xtyO5wr1b00.en,00:26:05.470,00:26:11.110, also a novelty at the time under pt chico class it was green and red,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18014,18014,xtyO5wr1b00.en,00:26:48.480,00:26:52.630, it's egypt and even the chile that here on our side,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18018,18018,xtyO5wr1b00.en,00:27:10.500,00:27:15.760, capture more than the state if we compromise biomass in species and,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18024,18024,xtyO5wr1b00.en,00:27:35.350,00:27:38.170, fish then came to captain brought a,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18031,18031,xtyO5wr1b00.en,00:28:03.809,00:28:08.099, here in brasilia today we have secrets for the captain to revoke it was in this,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18040,18040,xtyO5wr1b00.en,00:28:53.039,00:28:55.950, our brazil the economy captain to be millions,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18046,18046,xtyO5wr1b00.en,00:29:24.989,00:29:31.769, captain for our brazil 11 with love with a diligent and we are sure that the,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18054,18054,xtyO5wr1b00.en,00:30:08.280,00:30:12.270," now working to be a giant to accompany me, the captain suffered two",https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18063,18063,xtyO5wr1b00.en,00:30:57.330,00:31:01.560, but we will give a prompt answer to each one of you who deserve all the,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18104,18104,xtyO5wr1b00.en,00:34:19.629,00:34:24.310, elections there I see my little land asking him to change is to accept,https://www.youtube.com/watch?v=xtyO5wr1b00.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/xtyO5wr1b00.en.vtt
18122,18122,ZZj93uz78NE.en,00:00:44.210,00:00:50.870, find Claro Claro part of the mainstream media Our left one Elisângela,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18174,18174,ZZj93uz78NE.en,00:05:53.320,00:05:58.540, lie preached by the mainstream media that we did not have the competence to,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18189,18189,ZZj93uz78NE.en,00:07:08.690,00:07:14.240, pig from much of the media is included the globe also these newspapers a,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18193,18193,ZZj93uz78NE.en,00:07:29.489,00:07:33.299, monstrous we go from all this time so this work when the media does a,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18197,18197,ZZj93uz78NE.en,00:07:49.019,00:07:55.289, years without anything about corruption corruption kills too and when it arrives it doesn't,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18204,18204,ZZj93uz78NE.en,00:08:25.190,00:08:29.780, corruption in ministry x can and if you have to do make resolve,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18207,18207,ZZj93uz78NE.en,00:08:41.330,00:08:46.070, that has control subtitle control is not that Captain Wagner is there,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18226,18226,ZZj93uz78NE.en,00:10:23.080,00:10:29.230, because what sign right now which country in the world adopts the vote the electronic vote,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18228,18228,ZZj93uz78NE.en,00:10:34.840,00:10:39.460, lost Germany has not accepted this one since it does not accept and the problems that,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18254,18254,ZZj93uz78NE.en,00:12:48.330,00:12:52.950, examples of countries that are good or not because I'm here or not adopting here,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
